date,geo_value,hosps_7dav
2022-04-23,la,5.7142857
2022-04-23,ma,26.8571429
2022-04-23,md,6.1428571
2022-04-23,me,4
2022-04-23,mi,21
2022-04-23,mn,5.1428571
2022-04-23,mo,10
2022-04-23,ms,2.8571429
2022-04-23,mt,2.7142857
2022-04-23,nc,8
2022-04-23,nd,0.7142857
2022-04-23,ne,2.7142857
2022-04-23,nh,4.5714286
2022-04-23,nj,18.7142857
2022-04-23,nm,6.8571429
2022-04-23,nv,10.8571429
2022-04-23,ny,43.1428571
2022-04-23,oh,19.4285714
2022-04-23,ok,10.8571429
2022-04-23,or,4.1428571
2022-04-23,pa,30.4285714
2022-04-23,pr,16.8571429
2022-04-23,ri,1.1428571
2022-04-23,sc,5.1428571
2022-04-23,sd,1
2022-04-23,tn,5.5714286
2022-04-23,tx,48.1428571
2022-04-23,ut,1.1428571
